Sort,X2,X3,X4,X5,X6,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
663,938883,3/2/12,Congressman Darrell Issa,"Express concerns that the Border Patrol is false and misleading border crossing data related to ""got-aw ays"" and requests information by Match 15,2012.",,,,,,,,,,,
664,938919,3/1/12,Congressman Darrell Issa,Writes concerning The Committee on Oversight and Government Reform investigation concerning allegations that DHS and CBP released false and misleading board crossing data.,,,,,,,,,,,
665,940381,3/19/12,Congressman Darrell Issa,Requests information for the Committee's investigation on how DHS identifies and protects Sensitive Security Information,,,,,,,,,,,
666,939079,3/5/12,Congressman Jonathan Paul Jacobson,Not finished,,,,,,,,,,,
667,939613,3/12/12,Congressman Lynn Jenkins,Constituent submitting papers w'ith Form 1-751,,,,,,,,,,,
668,939049,3/5/12,Congressman Bill Johnson,"RtOc,t    and his 1-601/1-130 case.",,,,,,,,,,,
669,,,,,,,,,,,,,,,
670,,,,,,,,,,,,,,,
671,939062,3/5/12,Congressman Bill Johnson,Constituent wants to know status of case,,,,,,,,,,,
672,940977,3/23/12,Congressman Bill Johnson,Re an 1-130 case,,,,,,,,,,,
673,939622,3/12/12,Senator Ron Johnson,Form 1-601 wiaver,,,,,,,,,,,
674,939455,3/8/12,Senator John F. Kerry,Father and mother filed for adopted son Form 1-600,,,,,,,,,,,
675,939479,3/8/12,Congressman Peter T. King,"Write to ensure that the Departments of Homeland Security and Transportation comply with new requirements that ensure American vessels are used to assist in the transport of oil, should a drawdown from the Strategic Petroleum Reserve occur.",,,,,,,,,,,
676,941584,3/29/12,Congressman Peter T. King,"Expresses concerns regarding the President's budget request for the U.S. Coast Guard for Fiscal Year 2013. Requests response by April 9, 2012.",,,,,,,,,,,
677,939454,3/7/12,Congressman Jack Kingston,Writes on behalf of constituent in regards to the position of Protective Officer field with the Federal Portective Service.,,,,,,,,,,,
678,,,,,,,,,,,,,,,
679,939951,3/13/12,Congressman Jack Kingston,Writes on behalf of constituent who requests information on how much law enforcement agencies spend on training in the private sector.,,,,,,,,,,,
680,939931,3/13/12,Senator Mark Kirk,Writes on behalf of constituent who requests her husband's old documents be used to renew his license.,,,,,,,,,,,
681,940373,3/16/12,Senator Mark Kirk,Writes on behalf of constituent who requests assistance with furthering the process of obtaining her security clearance.,,,,,,,,,,,
682,939171,3/6/12,Senator Amy Klobuehar,"Writes on behalf of constituent who is concerned about why his business' shipments are being held up by customs and the amount of fees he has to pay,",,,,,,,,,,,
683,939683,3/12/12,Senator Amy Klobuehar,Mother and son are trying to establish status in United States,,,,,,,,,,,
684,939128,3/6/12,Congressman Herb Kohl,Writes on behalf of constituent in regards to the DHS Video Film Declaration form.,,,,,,,,,,,
685,939774,3/13/12,Congressman Jon Kyi,Writes on behalf of (b)'6’    and requests to give his application and resume appropriate consideration.,,,,,,,,,,,
686,941567,3/29/12,Congressman Jon Kyi,Recommendsfor the Federal Secuirty Director position at TSA in Phoenix.,,,,,,,,,,,
687,,,,,,,,,,,,,,,
688,939557,3/9/12,Senator Mary L. Landrieu,Writes to urge increased testing of muon tomography,,,,,,,,,,,
689,940844,3/22/12,Senator Mary L. Landrieu,Writes to address cybersecurity issues.,,,,,,,,,,,
690,939835,3/13/12,Senator Frank R. Lautenberg,Senator Lautenberg writes regarding a constituent who’s having problem enlisting in the US Coast Guard.,,,,,,,,,,,
691,939908,3/14/12,Senator Frank R. Lautenberg,Writes is support of    2011 AFG program application.,,,,,,,,,,,
692,939909,3/14/12,Senator Frank R. Lautenberg,Writes in support of City of Passaic’s 2011 AFG program application,,,,,,,,,,,
693,939912,3/14/12,Senator Frank R. Lautenberg,Writes in support of application submitted by the Township of Edison Fire Department for funding through the 2011 AFG program.,,,,,,,,,,,
694,940241,3/16/12,Senator Frank R. Lautenberg,Writes in support of the Township of Rochelle Park Lire Department receiving grant funding to purchase Thermal Imaging Cameras.,,,,,,,,,,,
695,941556,3/29/12,Senator Frank R. Lautenberg,"Support the Port Authority of New york and New Jersey's request for consideration of the Bayonne Bridge ""Raise the Roadway"" project for expedited review.",,,,,,,,,,,
696,938819,3/1/12,Senator Patrick J. Leahy,Writes on behalf of constituent requesting reconsideration of partner's petition for Humanitarian Parole.,,,,,,,,,,,
697,,,,,,,,,,,,,,,
698,,,,,,,,,,,,,,,
699,941720,3/30/12,Congressman Sheila Jackson Lee,Re a U-Visa.,,,,,,,,,,,
700,940815,3/22/12,Senator Carl Levin,"Request DHS defer removal proceedings against    for two years beginning May 4, 2012.",,,,,,,,,,,
701,941750,3/30/12,Senator Carl Levin,Re status of 1-601 waiver.,,,,,,,,,,,
702,939335,3/7/12,Congressman Jerry Lewis,Appeal was late being filed,,,,,,,,,,,
703,939610,3/12/12,Congressman Patrick Michael Lewis,Constituent needs his records merged to reflect that he is not illegal immigrant or alien,,,,,,,,,,,
704,939248,3/7/12,Congressman Richard Lugar,Re Eligibility for Resettlement (1-730)    --,,,,,,,,,,,
705,939368,3/8/12,Congressman Richard Lugar,Re an alien relative petition (1-130).    --,,,,,,,,,,,
706,940965,3/23/12,Congressman Richard G. Lugar,Wife needs husband at home    --,,,,,,,,,,,
707,,,,,,,,,,,,,,,
708,,,,,,,,,,,,,,,
709,941192,3/26/12,Congressman Richard G. Lugar,Husband filed Form 1-601 for his wife,,,,,,,,,,,
710,941507,3/29/12,Congressman Richard G. Lugar,Re status of an 1-601 waiver for,,,,,,,,,,,
711,939515,3/8/12,Congressman Ben Lujan,Support for Allied Artists High Desert EB-5 Regional Center,,,,,,,,,,,
712,939904,3/14/12,Congressman Mary Bono Mack,Husband file for his wife a Form 1-601 waiver,,,,,,,,,,,
713,940450,3/19/12,Congressman Mary Bono Mack,Wife filed Form 1-601 for her husband,,,,,,,,,,,
714,940871,3/22/12,Congressman Mary Bono Mack,Represenative Mack writes in support of the City of Murrieta Fire Department SAFER grant application,,,,,,,,,,,
715,941239,3/27/12,Congressman Mary Bono Mack,Constituent needs replacement Form 1-90 green card,,,,,,,,,,,
716,941403,2/23/12,Congressman Mary Bono Mack,"Rep. Bono Mack forwards an inquiry from Michael Pollard who states that he has been tracked, confused, controlled, contrived by an ""agency"".",,,,,,,,,,,
717,939334,3/7/12,Congressman Carolyn B. Maloney,Re an Religious worker visa.,,,,,,,,,,,
718,,,,,,,,,,,,,,,
719,,,,,,,,,,,,,,,
720,941318,3/27/12,Senator Joe Manchni,"Writes to thank the Secretary for speaking with him about the tornadoes and floods in West Virginia, and requests her attention on the Presidential Disaster Declaration.",,,,,,,,,,,
721,941569,3/29/12,Senator Joe Manchin,Writes to request Federal assistance for the counties affected by disaster in West Virginia.,,,,,,,,,,,
722,939050,3/5/12,Congressman Edward J. Markey,Re an 1-730 case.,,,,,,,,,,,
723,940649,3/21/12,Congressman Alejandro Mayorkas,Letters to 92 Members of Congress regarding the announcement of a citizenship grants program opportunity,,,,,,,,,,,
724,940904,3/23/12,Senator John McCain,Writes SI asking questions to follow up from the HSGAC FY-13 budget and on S. 2105 Cybersecurity Act of 2012.,,,,,,,,,,,
725,940927,3/23/12,Senator John McCain,Re (bt(61    and $450 processing fee refunded.,,,,,,,,,,,
726,939616,3/12/12,Congressman Michael McCaul,Writes regarding homeland security strategy and review.,,,,,,,,,,,
727,941138,3/26/12,Congressman Michael McCaul,Writes to inform the Secretary of a Ford F-350 truck that has been specially designed to withstand mine and IED attacks.,,,,,,,,,,,
728,,,,,,,,,,,,,,,
729,941371,3/28/12,Congressman Michael McCaul,"Writes on the conclusions and findings reached as a result of the ""Eliminating Waste, Fraud, Abuse, and Duplication within the Department of Homeland Security"" hearing.",,,,,,,,,,,
730,941594,3/29/12,Congressman Michael McCaul,Writes to request the Houston-Galveston Area Council consider Waller County's application for the FY 2012 Homeland Security Grant Program. (SAFER grant),,,,,,,,,,,
731,941312,3/27/12,Senator Mitch McConnell,Constituent request status of his case. Form 1-601,,,,,,,,,,,
732,939917,3/14/12,"Congressman James P, McGovern",Support creation of a Haitian Family Reunification Parole Program.,,,,,,,,,,,
733,940256,3/16/12,Congressman James P. McGovern,Requests Syria be granted Temporary Protected Status.,,,,,,,,,,,
734,941243,3/27/12,Congressman Mike McIntyre,Constituent without a state asked Rep. McIntyre for help,,,,,,,,,,,
735,940886,3/22/12,"Congressman Howard ""Buck"" P. McKeon",Wife who has suffer a seizure needs as soon as possible her husband,,,,,,,,,,,
736,940028,3/15/12,Congressman Patrick Meehan,Requests aid for his constituent in obtaining a passport.,,,,,,,,,,,
737,939826,3/13/12,Congressman Christopher S. Murphy,Writes on behalf of constituent who inquires about a position at DHS.,,,,,,,,,,,
738,940468,3/19/12,Senator Patty Murray,Re an I-130 visa for lb'(ot,,,,,,,,,,,
739,,,,,,,,,,,,,,,
740,,,,,,,,,,,,,,,
741,,,,,,,,,,,,,,,
742,940045,3/15/12,Congressman Jerold Nadler,"Writes in support of the following UASI grant applications: -Boro Park Hatzolah in Boro Park, Brooklyn -Chevra Hatzalah in Boro Park, Brooklyn -Congregation Khal Adas Krasna in Boro Park, Brooklyn -Yeshiva Imrei Phi in Boro Park, Brooklyn",,,,,,,,,,,
743,941708,3/30/12,"Congressman Grace F, Napolitano",Constituent is trying to bring his wife and daughter to United States,,,,,,,,,,,
744,940907,3/22/12,Congressman Janet Napolitano,Writes to Senator McCain regarding the environmental impact funds spend on the Southwest border and aviation screening and security procedures at the Senate Homeland Security and Governmental Affairs Committee heaing on DHS FY 2013 budget request.,,,,,,,,,,,
745,939185,3/6/12,Senator Bill Nelson,"Writes on behalf of constituent,(bJ(Sl    who requests the issuance of his retirement credentials.",,,,,,,,,,,
746,939311,3/7/12,Senator Bill Nelson,Wife is filing Form T-601 for husband and needs his help to care for ailing father,,,,,,,,,,,
747,940379,3/19/12,Senator Bill Nelson,Requests assistance to develop a plan that addresses fhe large increase in international passengers at Orlando International Airport.,,,,,,,,,,,
748,,,,,,,,,,,,,,,
749,,,,,,,,,,,,,,,
750,941732,3/30Z2012,Senator Bill Nelson,Mother trying to get refugee status for her sons,,,,,,,,,,,
751,938769,3/1/12,Congressman Bill Owens,Referral for ICE (deportation case),,,,,,,,,,,
752,940292,3/19/12,Congressman Bill Owens,"Writes on behalf of a constituent who wants to know what happened to 1,600 barrels of honey that were confiscated by ICE.",,,,,,,,,,,
753,939925,3/14/12,Congressman Bill L. Owens,Form 1-601 for wife,,,,,,,,,,,
754,940738,3/21/12,Congressman Bill L. Owens,"Re an Fiance's I-129F application, for",,,,,,,,,,,
755,940956,3/23/12,Congressman Bill L. Owens,Constituent would like to get an application for Form N-565,,,,,,,,,,,
756,941136,3/26/12,Congressman Bill L. Owens,Constituent needs prcessing expedited on Form 1-94,,,,,,,,,,,
757,941426,3/28/12,Congressman Steven Palazzo,"need a copy of any immigration paperwork,",,,,,,,,,,,
758,,,,,,,,,,,,,,,
759,,,,,,,,,,,,,,,
760,941418,1/27/12,Congressman Nelson Peacock,"DHS views and recommendations on the Enrolled Bill H.R. 3801, ""the Ultralight Aircraft Smuggling Prevention Act of 2012""",,,,,,,,,,,
761,940836,3/22/12,Congressman Steve Pearce,Requests that the Secretary expand the border crossing zone from 25 to 75 miles in order to boost the economy of New Mexico.,,,,,,,,,,,
762,939520,3/9/12,Congressman Nancy Pelosi,Writes concerning the allocation of Urban Areas Security Initiative preparedness funding to the San Francisco Bay Area.,,,,,,,,,,,
763,941437,3/28/12,Congressman Gary Peters,Re status on 1-130 cases.,,,,,,,,,,,
764,940386,3/19/12,Congressman Mike Quigley,Trig case,,,,,,,,,,,
765,941271,3/27/12,Congressman Mike Quigley,"Constituent is trying to get,back in the United States with her son and husband",,,,,,,,,,,
766,941596,3/29/12,Congressman Nick J. Rahall,Writes on behalf of constituent who requests Temporary Protected Status for Syrian nationals in the US.,,,,,,,,,,,
767,,,,,,,,,,,,,,,
768,940895,3/22/12,Senator Harry Reid,Execute Director seeking status for worker,,,,,,,,,,,
769,940731,3/21/12,Congressman Jim Renacci,Re status of an 1-130 case.,,,,,,,,,,,
770,940666,3/21/12,Senator Jim Risch,Status of EB-5,,,,,,,,,,,
771,939175,3/6/12,Congressman David Rivera,Writes regarding !bR6)    deportation case and requests ICE grant her prosecutorial discretion.,,,,,,,,,,,
772,941231,3/27/12,Congressman David Rivera,Writes in regards to constituent who wishes to appeal the decision to deny her a green card.,,,,,,,,,,,
773,939119,3/6/12,Congressman Michael D. Rogers,"Requests information about statements made at the FY 2013 budget hearing regarding Secure Communities and the 287(g) program, and requests a meeting to discuss the DHS procurement process.",,,,,,,,,,,
774,940039,3/15/12,Congressman Ileana Ros-Lehtinen,Writes concerning asylum cases for Venezuelan nationals,,,,,,,,,,,
775,939080,3/5/12,Congressman Dennis Ross,Wife filing a Form 1-601 for her husband,,,,,,,,,,,
776,,,,,,,,,,,,,,,
777,940396,3/19/12,Congressman Gregorio Sablan,Write regarding the inclusion of the Russian Federation on the list of eligible countries whose nationals may benefit from the GUAM-CNMI visa waiver program.,,,,,,,,,,,
778,939442,3/8/12,Congressman Janice D. Schakowsky,Change birth date to orignal one on birth certificate,,,,,,,,,,,
779,939227,3/7/12,Senator Charles E. Schumer,Deferred Action Application for Timothy P. Smulian.,,,,,,,,,,,
780,939290,3/7/12,Senator Charles E. Schumer,Urge to construct a new Border Patrol station at the Niagara Falls Air Reserve Station to replace the existing Niagara Falls Border Patrol Station.,,,,,,,,,,,
781,939417,3/8/12,Senator Charles E. Schumer,"Writes in support of an Hazardous Mitigation Grant Program application for the Town of Smithville, so that they may elevate a roadway.",,,,,,,,,,,
782,940544,3/29/12,Senator Charles E. Schumer,Writes in support of Nanuet Fire District FEMA grant application,,,,,,,,,,,
783,941513,3/29/12,Senator Charles E. Schumer,Requests a meeting with ICE and CBP in Buffalo to discuss the benefits of preclearance along the Peace Bridge.,,,,,,,,,,,
784,940570,3/20/12,Congressman Austin Scott,Wife and mother who is illegally applied for Form 1-601 waiver,,,,,,,,,,,
785,,,,,,,,,,,,,,,
786,941734,3/30/12,Congressman Terri Sewell,Employer requesting review of Form 1-140,,,,,,,,,,,
787,939158,3/6/12,Senator Richard C. Shelby,"Writes on behalf of constituent tb,'b'    concerning siginificant delays in processing EB-5 visa applications.",,,,,,,,,,,
788,940043,3/15/12,Congressman Peggy Sherry,Senate QFRs.,,,,,,,,,,,
789,940030,3/15/12,Congressman Adam Smith,Request assistance in expediting a technological solution to scanning shipping containers for radiation that are transferred directly from ships to trains.,,,,,,,,,,,
790,940966,3/23/12,Congressman Adrian Smith,Constituent is seeking help with his daughter and her family,,,,,,,,,,,
