Sort,X2,X3,X4,X5,X6,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
4034,881004,9/9/2010,Congressman Sue Myrick,Customer is requesting the status of his wife’s 1-612 waiver.,,,,,,,,,,,
4035,881774,9/20/2010,Congressman Sue Myrick,Customer is requesting assistance with his Political Asylum Case.,,,,,,,,,,,
4036,881758,9/17/2010,Congressman Jerold Nadler,Status of an appeal,,,,,,,,,,,
4037,880530,9/1/2010,Congressman Grace F. Napolitano,Customer is requesting the status of an 1-601 waiver.,,,,,,,,,,,
4038,880973,9/8/2010,Senator Bill Nelson,Customr is requesting the status of her husband's 1-601 waiver.,,,,,,,,,,,
4039,881109,9/10/2010,Senator Bill Nelson,Customer is requesting the status of 1-730 petitions for<b!(6> (b)(6),,,,,,,,,,,
4040,881110,9/10/2010,Senator Bill Nelson,Status request on HP for The (bM6) family,,,,,,,,,,,
4041,,,,,,,,,,,,,,,
4042,,,,,,,,,,,,,,,
4043,881115,9/10/2010,Senator Bill Nelson,Status of an 1-730,,,,,,,,,,,
4044,881729,9/17/2010,Senator Bill Nelson,Regarding the denial of an 1-130 to,,,,,,,,,,,
4045,882763,9/30/2010,Senator Bill Nelson,Customer is requesting the status of an 1-601 and 1-212 waivers,,,,,,,,,,,
4046,882792,9/30/2010,Senator Bill Nelson,Writes on behalf of    who is a former CBP agent.,,,,,,,,,,,
4047,880501,9/1/2010,Congressman Randy Neugebauer,Customer is requesting assistance wit an 1-130 petition.,,,,,,,,,,,
4048,881811,9/16/2010,Congressman Eleanor Holmes Norton,Writes regarding parking isses and problems with the Massachusetts Avenue entrance to the NAC.,,,,,,,,,,,
4049,881707,9/16/2010,Congressman Glenn Nye,Rep. Nye forwards correspondence from ®®    who states that he has been monitored and distrubed for the last 4 years without comitting any crime. He thinks Homeland Security is responsible for this.,,,,,,,,,,,
4050,882359,9/24/2010,Congressman Glenn Nye,Writes on behalf of a constituent who has complaints about an experience with FPS employees.,,,,,,,,,,,
4051,,,,,,,,,,,,,,,
4052,,,,,,,,,,,,,,,
4053,881599,9/16/2010,Congressman David R. Obey,Customer is requesting assistance with obtaining information on his parents through the Genealogy Program.,,,,,,,,,,,
4054,882828,9/30/2010,Congressman David R. Obey,"Authorization for travel to New London, Connecticut and Boston, Massachusetts from August 26 to August 28, 2010.",,,,,,,,,,,
4055,882039,9/22/2010,Congressman Pete Olson,AA    writes with regards to his TWIC application.,,,,,,,,,,,
4056,882046,8/31/2010,Congressman Nelson Peacock,"GAO-10-901, HOMELAND SECLRITY: Addressing Weaknesses with Facility Security Committees Would Enhance Protection of Federal Facilities.",,,,,,,,,,,
4057,882055,9/17/2010,Congressman Nelson Peacock,"GAO-09-257, NLCLEAR DETECTION: Domestic Nuclear Detection Office Should Improve Planning to Better Address Gaps and Vulnerabilities.",,,,,,,,,,,
4058,882063,9/7/2010,Congressman Nelson Peacock,"GAO-09-682, COAST GLARD: As Deepwater Systems Integrator, Coast Guard Is Reassessing Costs and Capabilities but Lags in Applying Its Disciplined Acquisition Approach.",,,,,,,,,,,
4059,881617,9/16/2010,Congressman Pedro Pierluisi,Consitituent AA    -equests status of wife's AA A(6i    [-601 waiver.,,,,,,,,,,,
4060,,,,,,,,,,,,,,,
4061,881736,9/17/2010,Congressman Todd Russell Platts,Congressman Platts is requesting information/confirmation on the alleged relocation of the York ASC.,,,,,,,,,,,
4062,882068,9/22/2010,Congressman David E. Price,Customer writes regarding her fiancee who is detained,,,,,,,,,,,
4063,881796,9/20/2010,Congressman Tom Price,Customer is requesting assistance with expediting his daughters 1-485 application before they turn 21.,,,,,,,,,,,
4064,881581,9/16/2010,Senator Mark L. Pryor,Sen. Pryor writes with concerns about corruption of Customs and Border Protection agents.,,,,,,,,,,,
4065,881604,9/16/2010,Congressman Mike Quigley,Customer is requesting status of a waiver for Hassan Iqbal,,,,,,,,,,,
4066,881739,9/17/2010,Congressman Mike Quigley,STATUS OF AN APPEAL,,,,,,,,,,,
4067,882071,9/22/2010,Senator Jack Reed,Jis requesting information of his wife (bX6’ p{6)    lenied 1-601.,,,,,,,,,,,
4068,,,,,,,,,,,,,,,
4069,,,,,,,,,,,,,,,
4070,882757,9/30/2010,Congressman Dennis R. Rehberg,Writes on behalf of constituent who faces criminal charges.,,,,,,,,,,,
4071,881751,9/17/2010,Congressman Silvestre Reyes,Regarding the processing of an 1-601 for ®® (b)(6)    |,,,,,,,,,,,
4072,881052,9/9/2010,Senator Jim Risch,Customer is requesting the status of his wife's visa petition,,,,,,,,,,,
4073,880605,9/2/2010,Senator Pat Roberts,Writes on behalf of his constituent ®®    who is concerned about his security clearance.,,,,,,,,,,,
4074,882480,9/28/2010,Senator Pat Roberts,Requesting assistance with the immigration status of ®® (b)(6)    |,,,,,,,,,,,
4075,880993,9/9/2010,Congressman Ciro D. Rodriguez,Customer is requesting information on the denial of her father's i-601 waiver.,,,,,,,,,,,
4076,882534,9/28/2010,Congressman Ciro D. Rodriguez,Writes on behalf of constituent who filed TRIP inquiry.,,,,,,,,,,,
4077,882818,9/30/2010,Congressman Michael D. Rogers,Invites S1 to visit the Center for Domestic Preparedness and canine breeding facility at Auburn University.,,,,,,,,,,,
4078,,,,,,,,,,,,,,,
4079,880739,9/3/2010,Congressman Ileana Ros-Lehtinen,Writes on behalf of constituent who has difficulties traveling into the U.S.,,,,,,,,,,,
4080,881819,9/20/2010,Congressman Timothy Ryan,Status of an 1-120,,,,,,,,,,,
4081,881139,9/10/2010,Congressman Loretta Sanchez,E-B5 investor project inquiry,,,,,,,,,,,
4082,881513,9/15/2010,Senator Bernard Sanders,"Thanks the Secretary for hiring Veterans & Invites DHS to hold a job fair early spring of 2011, for VT National Guard members returning from Afghanistan.",,,,,,,,,,,
4083,880500,9/1/2010,Congressman Mark Schauer,"Expresses conern that Hallmark industrial, LLC may have hired hundreds of undocmunted workers to assist EPA-led clenaup efforts in connection with the July 26, 2010 Enbridge oil pipline rupture.",,,,,,,,,,,
4084,881872,9/20/2010,Congressman Mark Schauer,"Requests an investigation into Hallmark Industrial, LLC who may have employed undocumented workers and to hold those who are responsible accountable.",,,,,,,,,,,
4085,880804,9/7/2010,Congressman Jean Schmidt,Writes on behalf of constituent <b)A    regarding how CBP treated his friend AA    wpo was entering the country.,,,,,,,,,,,
4086,880690,9/3/2010,Senator Charles E. Schumer,"Writes about the waiver request for the Transit, Operation, Response Canine, Heavy Weapons, (TORCH) program so that New York City can receive benefits.",,,,,,,,,,,
4087,,,,,,,,,,,,,,,
4088,,,,,,,,,,,,,,,
4089,880708,9/3/2010,Senator Charles E. Schumer,Supports the West Fort Ann Volunteer Fire Department's application for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,,
4090,880719,9/3/2010,Senator Charles E. Schumer,Writes to support the Big Flats Fire Department for the Assistance to Firefighters Grant Program.,,,,,,,,,,,
4091,880872,9/7/2010,Senator Charles E. Schumer,Supports the application submitted by the Union Springs Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,,
4092,880878,9/7/2010,Senator Charles E. Schmner,Supports the application submitted by the Lima Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,,
4093,881600,9/16/2010,Senator Charles E. Schumer,Customer is requesting assitance with obtaining information on her father through the Genealogy Program,,,,,,,,,,,
4094,881760,9/20/2010,Senator Charles E. Schumer,Writes in support of the New York City Fire Department for the Assistance to Firefighters Grant Program,,,,,,,,,,,
4095,881866,9/20/2010,Senator Charles E. Schumer,Writes to support the Otisville Volunteer Fire Department's application for the Assistance to Firefighters Grant Program.,,,,,,,,,,,
4096,881870,9/20/2010,Senator Charles E. Schumer,Writes to support the Rhinecliff Volunteer Fire Company's application for the Assistance to Firefighters Grant Program.,,,,,,,,,,,
4097,,,,,,,,,,,,,,,
4098,881920,9/20/2010,Senator Charles E. Schumer,Writes to support the Swormville Fire Company's application for the Assistance to Firefighters Grant Program.,,,,,,,,,,,
4099,881799,9/20/2010,Congressman Allyson Y. Schwartz,Customer is requesting information on the wording used in the a denial letter as it pertains to USCIS standard language.,,,,,,,,,,,
4100,881016,9/9/2010,Congressman David Scott,"ICE Congressional forwarded a letter from Rep. David Scott, concerning the false information in the A-file of",,,,,,,,,,,
4101,882316,9/24/2010,Congressman David Scott,Requests that ICE consider the Irwin County Detention Center's proposal to house detainees.,,,,,,,,,,,
4102,881996,9/22/2010,Senator Jeff Sessions,Write with concern regarding the Department's execution of U.S. immigration laws.,,,,,,,,,,,
4103,881062,9/9/2010,Congressman Joe Sestak,Writes to follow up on previous correspondence regarding Agent (b)(6),,,,,,,,,,,
4104,881094,9/10/2010,Congressman Joe Sestak,Customer is requesting to sponsor her Au Pair.,,,,,,,,,,,
4105,881119,9/10/2010,Congressman John Shadegg,Customer is requesting the status of an appeal,,,,,,,,,,,
4106,,,,,,,,,,,,,,,
4107,881105,9/10/2010,Congressman Carol Shea-Porter,Customer is requesting assistance with an appeal of a deinied 1-140,,,,,,,,,,,
4108,880506,9/1/2010,Senator Richard C. Shelby,Customer is requesting assistance with the immigration status AA (b)(6),,,,,,,,,,,
4109,882463,9/28/2010,Congressman Brad Sherman,Status of an 1-601 waiver.,,,,,,,,,,,
4110,881040,9/14/2010,Congressman Peggy Sherry,USCIS Annual Report on the Use of Special Immigrant Status for Citizens or Nationals of Afghanistan or Iraq,,,,,,,,,,,
4111,881066,9/9/2010,Congressman Ike Skelton,Customer is requesting assistance with renewing a PRC. Customer also raises concerns of the cost to renew.,,,,,,,,,,,
4112,882385,9/27/2010,Congressman Adrian Smith,Customer is requesting assistance with maintaining the Priorty dates for her children from petitions her late husband filed.,,,,,,,,,,,
4113,880697,9/3/2010,Congressman Olympia J. Snowe,Writes on behalf of constituents who would like the comment period for the National Strategy for Trusted Identities in Cyberspace extended.,,,,,,,,,,,
4114,881696,9/17/2010,Congressman Olympia J. Snowe,Customer is requesting assistance with remaining in the US,,,,,,,,,,,
4115,,,,,,,,,,,,,,,
4116,,,,,,,,,,,,,,,
4117,882322,9/27/2010,Congressman Mark E. Souder,Customer is requesting the status of I-730's for family members,,,,,,,,,,,
4118,882473,9/28/2010,Congressman Zack Space,Customer is requesting that his petition for his wife be expedited.,,,,,,,,,,,
4119,881795,9/20/2010,Congressman Warren Stern,Letter to Chairman Lieberman and Senator Collins clarifying the Hearing Record regarding the GAO report on the CAARS program.,,,,,,,,,,,
4120,880502,9/1/2010,Congressman John Tanner,Writes recommonding a current staff member for a position at I&A.,,,,,,,,,,,
4121,881036,9/9/2010,Congressman Lee Terry,"Status request of an 1-601, and 1-212",,,,,,,,,,,
4122,882392,9/27/2010,Congressman Lee Terry,Customer is requesting the statusof an 1-130 that was filed for her husband and his three daughters,,,,,,,,,,,
4123,882765,9/30/2010,Congressman Lee Terry,Customer is requesting assistance with an asylum petition,,,,,,,,,,,
4124,,,,,,,,,,,,,,,
4125,881129,9/10/2010,Congressman Bennie G. Thompson,Writes with questions about the Department's implementation of a biometric exit screening system.,,,,,,,,,,,
4126,882145,9/23/2010,Congressman Bennie G. Thompson,"writes requesting a written, strategic plan for implementing new hiring standards, including diversity efforts pursuant to the Presidential Memorandum of May 11, 2010 on Improving Federal Recruitment & Hiring.",,,,,,,,,,,
4127,881622,9/16/2010,Congressman Mac Thornberry,Status of an 1-730 petition,,,,,,,,,,,
4128,881732,9/17/2010,Congressman Mac Thornberry,status of an 1-485 application,,,,,,,,,,,
4129,882675,9/29/2010,Congressman Todd Tiahrt,"Ashland Health Center is requesting reconsideration of a Hl-B visa, I-129.",,,,,,,,,,,
4130,882677,9/29/2010,Congressman Todd Tiahrt,Customer is requesting the status of an appeal. (O-l Visa).,,,,,,,,,,,
4131,881720,9/17/2010,Congressman Edolphus Towns,Re: funding from the New York City Regional Center for the Atlantic Yards Project/EB-5 investment.,,,,,,,,,,,
4132,882116,9/23/2010,Congressman Edolphus Towns,"Requests an update on the progress DHS has made in implementing reforms cited by the Inpsector General, specifically through changes in OneNet and FEMA's disaster closeout process.",,,,,,,,,,,
4133,881693,9/17/2010,Senator Mark Udall,Customer is requesting a case status update.,,,,,,,,,,,
4134,,,,,,,,,,,,,,,
4135,,,,,,,,,,,,,,,
4136,881804,9/16/2010,Congressman Chris Van Hollen,Writes on behalf of constituent. AA    regarding positions with CBP.,,,,,,,,,,,
4137,882243,9/24/2010,Congressman Chris Van Hollen,"writes on behalf of constituent, AA    for iwo jobs at DHS.",,,,,,,,,,,
4138,882244,9/24/2010,Congressman Chris Van Hollen,Writes with questions regarding Soliciation No. PR20060150,,,,,,,,,,,
4139,881609,9/16/2010,Congressman Nydia M. Velazquez,Customer is requesting the status of an 1-730 petition for her husband and daughter.,,,,,,,,,,,
4140,881748,9/17/2010,Congressman Peter J. Visclosky,Customer is requesting assistance with reteiving her son’s passport.,,,,,,,,,,,
4141,881731,9/17/2010,Congressman Tim Walz,Status of an 1-601 waiver,,,,,,,,,,,
4142,882169,9/23/2010,Senator Mark R. Warner,Writes on behalf of constituent AA    regarding his TRIP.,,,,,,,,,,,
4143,882459,9/28/2010,Congressman Melvin L. Watt,Customer is requesting the status of an 1-360 appeal,,,,,,,,,,,
4144,,,,,,,,,,,,,,,
4145,880533,9/1/2010,Congressman Jim Webb,Writes on behalf of constituent's!^6’    lconcems with DHS as a former employee.,,,,,,,,,,,
4146,880594,9/2/2010,Congressman Jim Webb,"Writes on behalf of constituent (bX6’    |who wrote repardinn    CEO of Federal Employee Benefits Group who stole $50,000 in a scheme caused by a failure in leadership, gross negligence and inept oversight by US ICE Management.",,,,,,,,,,,
4147,881116,9/10/2010,Congressman Jim Webb,Customer is requesting the status of an 1-485 application,,,,,,,,,,,
4148,881162,9/10/2010,Congressman Jim Webb,Customer raises concerns on the fines he endured after his 1-9 paperwork for employees of his company were inspected by ICE.,,,,,,,,,,,
4149,881701,9/17/2010,Congressman Jim Webb,Customer is requesting the status of her husband's visa,,,,,,,,,,,
4150,881785,9/20/2010,Congressman Jim Webb,Customer is requesting the status of her 1-485 application.,,,,,,,,,,,
4151,881786,9/20/2010,Congressman Jim Webb,Status of an f-l 30 petition,,,,,,,,,,,
4152,881794,9/20/2010,Congressman Jim Webb,Customer is requesting the status of his an 1-730 petition for his son.,,,,,,,,,,,
4153,,,,,,,,,,,,,,,
4154,,,,,,,,,,,,,,,
4155,882110,9/23/2010,Congressman Jim Webb,Customer is requesting assistance with understanding a Notice of Action I-797E,,,,,,,,,,,
4156,882113,9/23/2010,Congressman Jim Webb,Customer is requesting a copy of the denial notice issued November 2009.,,,,,,,,,,,
4157,882537,9/28/2010,Senator Sheldon Whitehouse,"Writes on behalf of constituent, A A    [regarding a proposal for TSA to add charity drop boxes at security checkpoints.",,,,,,,,,,,
4158,881764,8/12/2010,Congressman Chani Wiggins,"GAO-09-337, Maritime Security: Vessel Tracking Systems Provide Key Information, but the Need for Duplicate Data Should Be Reviewed.",,,,,,,,,,,
4159,881765,8/12/2010,Congressman Chani Wiggins,"GAO-08-12, MARITIME SECURITY, Coast Guard Inspections Identify and Correct Facility Deficiencies, but More Analysis Needed of Program^ Staffing, Practices, and Data.",,,,,,,,,,,
