agency,bioname,DATE,SUBJECT,TYPE,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,n
DOT_FHWA,"CANTWELL, Maria E.",2016-09-23,[PRIORITY - FOR S1 SIGNATURE]Urging the Secretary to Expeditiously Approve Emergency Relief (ER) Program Funding Requested by the State of Washington to Make Emergency Repairs to the Chamber Way Bridge Overpass (3 Cosigners) NA NA NA NA NA NA NA NA NA NA,3,1,"NA","NA","NA","NA",2
DOT_FHWA,"CANTWELL, Maria E.",2016-09-23,[PRIORITY - FOR S1 SIGNATURE]Urging the Secretary to Expeditiously Approve Emergency Relief (ER) Program Funding Requested by the State of Washington to Make Emergency Repairs to the Chamber Way Bridge Overpass (3 Cosigners) NA NA NA NA NA NA NA NA NA NA,5,3,"NA","NA","NA","NA",2
DHHS_CMS,"CARDIN, Benjamin Louis",2016-09-23,Extend the Medicaid Emergency Psychiatric Demonstration,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"CARDIN, Benjamin Louis",2016-09-23,Extend the Medicaid Emergency Psychiatric Demonstration,5,2,NA,NA,NA,NA,2
DOT_FHWA,"MURRAY, Patty",2016-09-23,[PRIORITY - FOR S1 SIGNATURE]Urging the Secretary to Expeditiously Approve Emergency Relief (ER) Program Funding Requested by the State of Washington to Make Emergency Repairs to the Chamber Way Bridge Overpass (3 Cosigners) NA NA NA NA NA NA NA NA NA NA,3,1,"NA","NA","NA","NA",2
DOT_FHWA,"MURRAY, Patty",2016-09-23,[PRIORITY - FOR S1 SIGNATURE]Urging the Secretary to Expeditiously Approve Emergency Relief (ER) Program Funding Requested by the State of Washington to Make Emergency Repairs to the Chamber Way Bridge Overpass (3 Cosigners) NA NA NA NA NA NA NA NA NA NA,5,3,"NA","NA","NA","NA",2
DHHS_CMS,"YOHO, Ted",2016-09-23,Regarding Medicare Penalty,1,2,NA,NA,NA,NA,2
DHHS_CMS,"YOHO, Ted",2016-09-23,Regarding Medicare Penalty,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"DIAZ-BALART, Mario",2016-09-27,Concerns Regarding Molina Healthcare,5,1,NA,NA,NA,NA,2
DHHS_CMS,"DIAZ-BALART, Mario",2016-09-27,Concerns Regarding Molina Healthcare,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"WARNER, Mark",2016-09-28,Concerns Regarding Cost of Saline in Hospitals.,1,3,NA,NA,NA,NA,2
DHHS_CMS,"WARNER, Mark",2016-09-28,Concerns Regarding Cost of Saline in Hospitals.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"GILLIBRAND, Kirsten",2016-09-29,Gillibrand & Schumer support Brookhaven Hospital's appeal of CMS's determination to withhold their 2013 Meaningful Use incentive payment.,3,2,NA,NA,NA,NA,2
DHHS_CMS,"GILLIBRAND, Kirsten",2016-09-29,Gillibrand & Schumer support Brookhaven Hospital's appeal of CMS's determination to withhold their 2013 Meaningful Use incentive payment.,3,NA,NA,NA,NA,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2016-09-29,Hatch OVERSIGHT: Names of CO-OPs CMS withholding funding for; amount & type of funding withheld; rationale for withholding; rationale for not withholding funding for other failed CO-OPs; etc.,5,NA,information,NA,NA,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2016-09-29,Hatch OVERSIGHT: Names of CO-OPs CMS withholding funding for; amount & type of funding withheld; rationale for withholding; rationale for not withholding funding for other failed CO-OPs; etc.,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"PORTMAN, Robert Jones (Rob)",2016-09-29,"[Oversight] - Co-addressed to Honorable Andy Slavitt, CMS Acting Administrator re: Reviewing the CO-OPs program established by the Patient Protection and Affordable Care Act (ACA); requesting additional information in connection with this investigation",5,NA,legislation; information,CO-OPs program established by the Patient Protection and Affordable Care Act (ACA),NA,NA,2
DHHS_CMS,"PORTMAN, Robert Jones (Rob)",2016-09-29,"[Oversight] - Co-addressed to Honorable Andy Slavitt, CMS Acting Administrator re: Reviewing the CO-OPs program established by the Patient Protection and Affordable Care Act (ACA); requesting additional information in connection with this investigation",5,NA,information; investigation; legislation,Reviewing the CO-OPs program established by the Patient Protection and Affordable Care Act (ACA); requesting additional information in connection with this investigation,NA,NA,2
DHHS_CMS,"VISCLOSKY, Peter",2016-09-29,Writing on Behalf of a Constituent's Concerns Regarding Medicare Coverage for Omni Pod Insulin Pumps,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"VISCLOSKY, Peter",2016-09-29,Writing on Behalf of a Constituent's Concerns Regarding Medicare Coverage for Omni Pod Insulin Pumps,2,4,NA,NA,NA,NA,2
DHHS_CMS,"BURR, Richard M.",2016-10-04,"Regarding the use of ""Incident to"" Billing Practices as Finalized by CMS Physician Fee Schedule Rule of December 2013.",5,NA,rule,CMS Physician Fee Schedule Rule of December 2013,past,NA,2
DHHS_CMS,"BURR, Richard M.",2016-10-04,"Regarding the use of ""Incident to"" Billing Practices as Finalized by CMS Physician Fee Schedule Rule of December 2013.",5,4,rule,"Regarding the use of ""Incident to"" Billing Practices as Finalized by CMS Physician Fee Schedule Rule of December 2013.",past,NA,2
DHHS_CMS,"GARRETT, Scott",2016-10-05,Issues With Tax Identification Number,1,2,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2016-10-05,Issues With Tax Identification Number,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"SESSIONS, Jefferson Beauregard III (Jeff)",2016-10-05,Writing to Express Strong Concerns Regarding Cancer Experiment,5,1,NA,NA,NA,NA,2
DHHS_CMS,"SESSIONS, Jefferson Beauregard III (Jeff)",2016-10-05,Writing to Express Strong Concerns Regarding Cancer Experiment,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"JOHNSON, Ron",2016-10-07,Requests/comments on proposal to remove pain management dimension from Hospital Consumer Assesment of Health Care Systems HCAHPS,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"JOHNSON, Ron",2016-10-07,Requests/comments on proposal to remove pain management dimension from Hospital Consumer Assesment of Health Care Systems HCAHPS,5,4,NA,NA,NA,NA,2
DHHS_CMS,"WALDEN, Greg",2016-10-07,Delegation writes in on concerns with electronic diagnostic billing practicies,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"WALDEN, Greg",2016-10-07,Delegation writes in on concerns with electronic diagnostic billing practicies,5,4,NA,NA,NA,NA,2
DHHS_CMS,"REID, Harry",2016-10-11,"Expresses support for the DHHS proposed rule entitled ""Compliance with Title X Requirements by Project Recipients in Selecting Subrecipients""",5,NA,rule,"proposed rule entitled ""Compliance with Title X Requirements by Project Recipients in Selecting Subrecipients""",future,NA,2
DHHS_CMS,"REID, Harry",2016-10-11,"Expresses support for the DHHS proposed rule entitled ""Compliance with Title X Requirements by Project Recipients in Selecting Subrecipients""",5,NA,rule,"proposed rule entitled ""Compliance with Title X Requirements by Project Recipients in Selecting Subrecipients""",NA,NA,2
DHHS_CMS,"GRAHAM, Lindsey O.",2016-10-12,Express Concerns Regarding an Reimbursement From Medicare,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"GRAHAM, Lindsey O.",2016-10-12,Express Concerns Regarding an Reimbursement From Medicare,1,2,NA,NA,NA,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2016-10-12,"Hatch & Wyden Comments on proposed MACRA Rule: small practice viability (including virtual groups), Advancing Care Info flexibility, facilitating APM opportunities, data access & timely feedback.",5,4,rule,proposed MACRA Rule,future,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2016-10-12,"Hatch & Wyden Comments on proposed MACRA Rule: small practice viability (including virtual groups), Advancing Care Info flexibility, facilitating APM opportunities, data access & timely feedback.",4,5,rule; legislation,"proposed MACRA Rule: small practice viability (including virtual groups), Advancing Care Info flexibility, facilitating APM opportunities, data access & timely feedback",NA,NA,2
DHHS_CMS,"HARRIS, Andy",2016-10-13,Issues with Meaningful Use Bonus Refund,1,2,NA,NA,NA,NA,2
DHHS_CMS,"HARRIS, Andy",2016-10-13,Issues with Meaningful Use Bonus Refund,2,1,NA,NA,NA,NA,2
DHHS_CMS,"KIND, Ron",2016-10-13,"Ron Kind+Matsui: Urges CMS to reevaluate a provision in the 2014 Hospital OPPS Final Rule that alters Medicare's ""packaged payment"" policy for drugs in outpatient",5,NA,rule,2014 Hospital Outpatient Prospective Payment System (OPPS) Final Rule,NA,NA,2
DHHS_CMS,"KIND, Ron",2016-10-13,"Ron Kind+Matsui: Urges CMS to reevaluate a provision in the 2014 Hospital OPPS Final Rule that alters Medicare's ""packaged payment"" policy for drugs in outpatient",5,4,rule,"provision in the 2014 Hospital OPPS Final Rule that alters Medicare's ""packaged payment"" policy for drugs in outpatient",past,NA,2
DHHS_CMS,"BLUNT, Roy",2016-10-14,Blunt urges CMS to release information immediately for the Missouri Marketplace: health insurance premium rates and the list of participating health plans for benefit year 2017.,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"BLUNT, Roy",2016-10-14,Blunt urges CMS to release information immediately for the Missouri Marketplace: health insurance premium rates and the list of participating health plans for benefit year 2017.,5,3,NA,NA,NA,NA,2
DHHS_CMS,"BURR, Richard M.",2016-10-18,Regarding Medicare Payment,1,0,NA,NA,NA,NA,2
DHHS_CMS,"BURR, Richard M.",2016-10-18,Regarding Medicare Payment,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"JOHNSON, Ron",2016-10-20,"Johnson re: Section 603 Bipartisan Budget Act on Medicare payment for services furnished by certain off-campus outpatient dept of a provider (off-campus “provider-based dept,"" PBDs)",5,NA,legislation,Section 603 Bipartisan Budget Act,NA,NA,2
DHHS_CMS,"JOHNSON, Ron",2016-10-20,"Johnson re: Section 603 Bipartisan Budget Act on Medicare payment for services furnished by certain off-campus outpatient dept of a provider (off-campus “provider-based dept,"" PBDs)",5,4,legislation,"Section 603 Bipartisan Budget Act on Medicare payment for services furnished by certain off-campus outpatient dept of a provider (off-campus “provider-based dept,"" PBDs)",NA,NA,2
DHHS_CMS,"SCHUMER, Charles Ellis (Chuck)",2016-10-21,Schumer on Volume Decrease Adjustments - guidance form CMS to National Government Contractors on this issue,4,5,rule,guidance form CMS to National Government Contractors on volume decrease adjustments,NA,NA,2
DHHS_CMS,"SCHUMER, Charles Ellis (Chuck)",2016-10-21,Schumer on Volume Decrease Adjustments - guidance form CMS to National Government Contractors on this issue,5,NA,NA,NA,NA,NA,2
DHS_HQ,"CRUZ, Rafael Edward (Ted)",2016-10-24,Requests the Department designate the death of a Border Patrol Agent a line of duty fatality.,5,"NA","NA","NA","NA",personnel,2
DHS_HQ,"CRUZ, Rafael Edward (Ted)",2016-10-24,Requests the Department designate the death of a Border Patrol Agent a line of duty fatality.,"NA","NA","NA","NA","NA","NA",2
DHHS_CMS,"McCONNELL, Addison Mitchell (Mitch)",2016-10-25,Concerns Implementation of Bipartisan Budget Act - Section 603 Medicaid,5,NA,legislation,Bipartisan Budget Act - Section 603 Medicaid,NA,NA,2
DHHS_CMS,"McCONNELL, Addison Mitchell (Mitch)",2016-10-25,Concerns Implementation of Bipartisan Budget Act - Section 603 Medicaid,5,NA,legislation,Implementation of Bipartisan Budget Act - Section 603 Medicaid,NA,NA,2
DHHS_CMS,"REED, Thomas W. II",2016-10-25,Regarding the Decision fo the Centers for Medicare and Medicaid Services (CMS) to Instruct its Medicare Administrative Contractors (MAC) to Seek Recoupment for Payments,5,4,decision,Decision of CMS to Instruct its Medicare Administrative Contractors (MAC) to Seek Recoupment for Payments,NA,NA,3
DHHS_CMS,"REED, Thomas W. II",2016-10-25,Regarding the Decision fo the Centers for Medicare and Medicaid Services (CMS) to Instruct its Medicare Administrative Contractors (MAC) to Seek Recoupment for Payments,5,NA,decision,Decision of CMS to Instruct its Medicare Administrative Contractors (MAC) to Seek Recoupment for Payments,NA,NA,3
DHHS_CMS,"REED, Thomas W. II",2016-10-25,Regarding the Decision fo the Centers for Medicare and Medicaid Services (CMS) to Instruct its Medicare Administrative Contractors (MAC) to Seek Recoupment for Payments,5,NA,NA,NA,NA,NA,3
DHHS_CMS,"RICE, Kathleen Maura",2016-10-26,Regarding Medicare Payment for Infusion Therapy.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"RICE, Kathleen Maura",2016-10-26,Regarding Medicare Payment for Infusion Therapy.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2016-10-27,Hatch-Wyden [co-addressed to Andy Slavitt] Chronic Care legislation update and inclusion of proposed policies from the Congressional Chronic Care Working Group in proposed PFS rule.,5,NA,legislation; rule,Chronic Care legislation; proposed PFS rule,NA,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2016-10-27,Hatch-Wyden [co-addressed to Andy Slavitt] Chronic Care legislation update and inclusion of proposed policies from the Congressional Chronic Care Working Group in proposed PFS rule.,5,NA,rule; legislation,Chronic Care legislation update and inclusion of proposed policies from the Congressional Chronic Care Working Group in proposed PFS rule,future,NA,2
DOD_DeCA,"McSALLY, Martha",2016-10-27,CANNED GOODS PLACED OUTSIDE IN THE HEAT W/TEMPS EXCEEDING 100 AND THEN PLACED BACK IN CMSY FOR RESALE/OLDER EGGS BEING PLACED IN NEWER CARTONS,1,NA,NA,NA,NA,NA,2
DOD_DeCA,"McSALLY, Martha",2016-10-27,CANNED GOODS PLACED OUTSIDE IN THE HEAT W/TEMPS EXCEEDING 100 AND THEN PLACED BACK IN CMSY FOR RESALE/OLDER EGGS BEING PLACED IN NEWER CARTONS,NA,NA,NA,NA,NA,NA,2
DOD_DeCA,"MURKOWSKI, Lisa",2016-10-28,OFFERED BUYOUT/RETIREMENT PACKAGE THEN IT WAS RESCINDED. WOULD LIKE RECONSIDERATION.,1,NA,NA,NA,NA,NA,2
DOD_DeCA,"MURKOWSKI, Lisa",2016-10-28,OFFERED BUYOUT/RETIREMENT PACKAGE THEN IT WAS RESCINDED. WOULD LIKE RECONSIDERATION.,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"RUBIO, Marco",2016-10-31,Express Concerns About Medicare Certification for His Apex Home Care.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"RUBIO, Marco",2016-10-31,Express Concerns About Medicare Certification for His Apex Home Care.,2,1,NA,NA,NA,NA,2
DOD_DeCA,"PERDUE, David Alfred, Jr.",2016-11-03,WANTS LETTER OF REPRIMAND REMOVED FROM HER FILE,1,NA,NA,NA,NA,NA,2
DOD_DeCA,"PERDUE, David Alfred, Jr.",2016-11-03,WANTS LETTER OF REPRIMAND REMOVED FROM HER FILE,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"McCOLLUM, Betty",2016-11-04,(CONG DEL 2): CMS proposed rule regarding changes to the Medicaid Disproportionate Share Hospital (DSH) payment program,5,4,rule,CMS proposed rule regarding changes to the Medicaid Disproportionate Share Hospital (DSH) payment program,NA,NA,2
DHHS_CMS,"McCOLLUM, Betty",2016-11-04,(CONG DEL 2): CMS proposed rule regarding changes to the Medicaid Disproportionate Share Hospital (DSH) payment program,4,5,rule,CMS proposed rule regarding changes to the Medicaid Disproportionate Share Hospital (DSH) payment program,future,NA,2
VA,"MIKULSKI, Barbara Ann",2016-11-16,follow-up,1,NA,NA,NA,NA,NA,2
VA,"MIKULSKI, Barbara Ann",2016-11-16,follow-up,NA,NA,NA,NA,NA,NA,2
NARA,"INHOFE, James Mountain",2016-11-21,"DD214, Army, ssn (b)(6)",1,NA,NA,NA,NA,Congressional add-on to SR 2-19840239649,2
NARA,"INHOFE, James Mountain",2016-11-21,"DD214, Army, ssn (b)(6)",1,NA,NA,NA,NA,NA,2
DHHS_CMS,"SMITH, Christopher Henry",2016-11-22,"(2 Cong DEL) Writing to Express Support For Center For Medicare an Medicaid Services (CMS) Regulations Updated Published In the Federal Register on August 16,2016 (CMS-4168-p Medicare Programs,",5,NA,rule,proposed rule for PACE (CMS-4168-p),2016-08-16,NA,2
DHHS_CMS,"SMITH, Christopher Henry",2016-11-22,"(2 Cong DEL) Writing to Express Support For Center For Medicare an Medicaid Services (CMS) Regulations Updated Published In the Federal Register on August 16,2016 (CMS-4168-p Medicare Programs,",5,NA,rule,proposed rule for PACE (CMS-4168-p),NA,NA,2
DOD_DeCA,"TILLIS, Thomas Roland (Thom)",2016-11-25,WANTS CART PUSHER POSITION TO COMMISSARIES BROUGHT BACK. GARRISON FEELS BAGGERS ARE ABUSED AND PROGRAM NOT BEING RUN PROPERLY. INSTALLATION RESPONDED ON 1-05-2017,1,NA,NA,NA,NA,NA,2
DOD_DeCA,"TILLIS, Thomas Roland (Thom)",2016-11-25,WANTS CART PUSHER POSITION TO COMMISSARIES BROUGHT BACK. GARRISON FEELS BAGGERS ARE ABUSED AND PROGRAM NOT BEING RUN PROPERLY. INSTALLATION RESPONDED ON 1-05-2017,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"CICILLINE, David N.",2016-11-28,Certified Community Behavioral Health Clinics (CCBHC) grant program,5,2,NA,NA,NA,NA,2
DHHS_CMS,"CICILLINE, David N.",2016-11-28,Certified Community Behavioral Health Clinics (CCBHC) grant program,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"LoBIONDO, Frank A.",2016-11-30,Concerns Regarding Medicare Settlement,1,2,NA,NA,NA,NA,2
DHHS_CMS,"LoBIONDO, Frank A.",2016-11-30,Concerns Regarding Medicare Settlement,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"COONS, Christopher A.",2016-12-01,Coons +5 Cites work of Vision to Learn non-profit and problems obtaining Medicaid reimbursement. Requests HHS work w/ nonprofits & states to improve access to vision services for low-income children.,5,3,NA,NA,NA,NA,2
DHHS_CMS,"COONS, Christopher A.",2016-12-01,Coons +5 Cites work of Vision to Learn non-profit and problems obtaining Medicaid reimbursement. Requests HHS work w/ nonprofits & states to improve access to vision services for low-income children.,3,NA,NA,NA,NA,NA,2
DHHS_CMS,"HIRONO, Mazie",2016-12-02,Hirono requests assistance with an ongoing issue impacting the ability of children in low-income communities in Hawaii to access vision services; Vision to Learn (VTL) and Medicaid reimbursement,5,3,NA,NA,NA,NA,2
DHHS_CMS,"HIRONO, Mazie",2016-12-02,Hirono requests assistance with an ongoing issue impacting the ability of children in low-income communities in Hawaii to access vision services; Vision to Learn (VTL) and Medicaid reimbursement,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"LOUDERMILK, Barry D.",2016-12-05,Concerns Regarding Medicare Decision,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"LOUDERMILK, Barry D.",2016-12-05,Concerns Regarding Medicare Decision,1,2,NA,NA,NA,NA,2
DHHS_CMS,"COTTON, Tom",2016-12-07,Regarding reimbursement for Medical Supplies and why does it take 30-60 to process for his reimbursement,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"COTTON, Tom",2016-12-07,Regarding reimbursement for Medical Supplies and why does it take 30-60 to process for his reimbursement,1,2,NA,NA,NA,NA,2
DHHS_CMS,"GILLIBRAND, Kirsten",2016-12-07,Grant Support - Writes in support of the application submitted by the Medical Associates of the Hudson Valley (MAHV) for participation in the CMS CPC+ Program through HHS,2,3,NA,NA,NA,NA,2
DHHS_CMS,"GILLIBRAND, Kirsten",2016-12-07,Grant Support - Writes in support of the application submitted by the Medical Associates of the Hudson Valley (MAHV) for participation in the CMS CPC+ Program through HHS,2,NA,NA,NA,NA,NA,2
DHHS_CMS,"KING, Angus Stanley, Jr.",2016-12-07,Writing to Inquire About Medicare Billing Rule as They Pertain to Contracts Supplies Under the Medicare National Mail Order Competitive Bid Program for Diabetic Testing Supplies (DTS),4,5,information; rule,Medicare billing rule,NA,NA,2
DHHS_CMS,"KING, Angus Stanley, Jr.",2016-12-07,Writing to Inquire About Medicare Billing Rule as They Pertain to Contracts Supplies Under the Medicare National Mail Order Competitive Bid Program for Diabetic Testing Supplies (DTS),4,5,information; rule,Writing to Inquire About Medicare Billing Rule as They Pertain to Contracts Supplies Under the Medicare National Mail Order Competitive Bid Program for Diabetic Testing Supplies (DTS),NA,NA,2
